0.04,0.00,-10.87,-0.00,0.08,-0.01,13.09,-34.09,58.47,950.09,5504,5507,684
-0.43,-0.35,-9.38,0.01,0.07,-0.20,12.82,-34.09,58.57,950.03,5546,5549,683
-0.43,0.16,-9.41,-0.03,0.03,0.01,12.82,-34.09,58.57,950.12,5587,5590,683
-0.16,0.24,-10.00,-0.02,0.03,-0.01,13.00,-33.91,58.37,950.14,5629,5632,683
-0.59,-1.57,-8.43,-0.05,0.01,-0.01,13.00,-34.00,58.78,950.13,5670,5673,683
-0.31,0.59,-9.57,0.02,0.02,-0.01,13.00,-34.00,58.78,949.99,5712,5715,683
-0.12,-0.51,-9.77,-0.03,0.06,-0.01,13.00,-34.09,58.27,950.07,5753,5756,683
-0.35,-0.39,-10.12,-0.02,0.04,-0.01,13.27,-33.91,58.37,950.07,5795,5798,683
-0.16,-0.24,-9.92,-0.02,0.06,-0.01,13.27,-33.91,58.37,950.20,5836,5839,683
0.43,-1.41,-11.53,-0.00,0.03,-0.02,13.27,-34.09,58.57,950.12,5878,5881,684
1.53,3.45,-9.14,-0.06,0.07,-0.19,13.27,-34.09,58.57,950.17,5919,5922,687
-0.43,0.08,-9.61,-0.01,0.03,-0.62,13.27,-34.00,58.57,950.18,5961,5964,693
-0.04,-0.47,-10.04,0.01,0.01,-0.77,14.27,-33.27,58.47,950.17,6002,6005,697
-0.78,-0.20,-10.55,0.03,-0.09,-0.58,14.27,-33.27,58.47,950.18,6044,6047,702
-0.31,-0.63,-9.49,-0.02,-0.00,-0.73,15.45,-32.82,58.47,950.21,6085,6088,710
-0.63,0.24,-9.77,-0.02,-0.01,-1.13,16.91,-32.09,58.37,950.15,6127,6130,720
-0.20,-0.43,-10.20,-0.01,0.01,-1.32,16.91,-32.09,58.37,950.13,6168,6171,733
-0.24,-0.35,-9.10,-0.04,0.00,-1.87,19.09,-30.64,58.47,950.15,6210,6213,751
-0.59,-1.26,-9.89,-0.07,0.02,-2.67,19.09,-30.64,58.47,950.14,6251,6254,769
-1.49,-2.39,-8.83,0.01,-0.05,-2.49,22.45,-27.82,57.96,950.25,6293,6296,792
0.43,-0.82,-9.18,-0.03,-0.03,-3.50,25.18,-23.82,57.76,950.14,6334,6337,818
-1.02,0.00,-9.53,-0.01,-0.03,-3.73,25.18,-23.82,57.76,950.22,6376,6379,844
1.77,-2.12,-8.90,-0.05,-0.02,-3.81,27.64,-18.00,57.35,950.20,6416,6420,870
-0.78,-2.12,-9.61,-0.03,-0.04,-3.67,27.64,-18.00,57.35,950.17,6458,6462,889
0.27,1.10,-10.20,0.08,0.00,-2.47,28.64,-11.73,57.24,950.22,6499,6502,904
0.00,-0.67,-9.02,-0.02,0.00,-2.07,28.64,-7.82,57.04,950.21,6541,6544,922
-0.47,-0.31,-9.96,-0.00,-0.02,-2.51,28.64,-7.82,57.04,950.14,6582,6585,937
-0.47,-0.43,-9.81,-0.04,0.01,-1.97,28.00,-4.09,57.04,950.16,6624,6627,950
-0.27,-0.04,-8.59,-0.03,0.05,-1.85,26.91,-0.73,57.24,950.20,6665,6668,963
0.04,-0.94,-10.51,0.02,0.02,-1.66,26.91,-0.73,57.24,950.26,6707,6710,977
0.31,-1.33,-9.53,0.00,0.02,-1.90,25.64,2.00,57.04,950.25,6748,6751,997
-2.20,-2.71,-8.63,-0.02,-0.02,-2.90,25.64,2.00,57.04,950.35,6789,6792,1015
0.86,0.00,-9.77,-0.06,0.05,-2.25,23.36,5.64,57.45,950.33,6831,6834,1023
-0.31,-1.53,-10.04,0.08,0.18,-1.40,20.91,8.09,57.35,950.38,6872,6875,1023
-0.27,-0.43,-10.63,0.03,-0.01,-1.82,20.91,8.09,57.35,950.51,6914,6917,1023
-1.84,0.90,-10.63,-0.05,0.02,-1.53,18.91,10.18,57.14,950.56,6955,6959,1010
0.27,-0.39,-8.90,-0.07,0.07,-0.37,17.36,11.27,57.24,950.58,6997,7000,989
0.16,-0.86,-10.16,0.03,0.00,-1.00,17.36,11.27,57.24,950.53,7038,7042,0
-0.35,-1.10,-9.14,-0.10,0.02,-1.06,16.27,11.91,57.24,950.64,7080,7083,0
-0.51,-0.75,-9.85,-0.03,0.00,-1.21,16.27,11.91,57.24,950.57,7121,7124,0
0.27,-0.59,-9.53,-0.07,0.03,-1.25,14.64,12.73,57.45,950.62,7163,7166,5
0.43,-0.59,-10.00,-0.00,-0.01,-1.27,12.55,14.00,57.24,950.67,7204,7207,14
0.00,-0.08,-9.89,0.00,0.03,-1.22,12.55,14.00,57.24,950.62,7246,7249,21
0.27,-0.55,-10.20,-0.04,0.04,-0.89,10.91,14.36,57.45,950.65,7287,7290,23
0.04,-0.16,-9.92,-0.15,0.09,-0.33,10.91,14.36,57.45,950.69,7328,7331,25
0.63,-1.80,-9.85,0.10,0.02,-0.26,9.73,14.55,57.65,950.68,7370,7373,25
0.08,-0.55,-9.81,-0.00,0.04,0.04,9.55,14.45,57.35,950.51,7411,7414,23
-0.35,-0.63,-10.43,-0.01,-0.04,0.40,9.55,14.45,57.35,950.55,7453,7456,18
0.20,-0.90,-9.34,-0.04,0.03,0.79,10.27,14.18,57.35,950.49,7494,7497,10
0.47,-0.43,-9.34,0.01,0.06,1.05,11.73,13.91,57.45,950.42,7535,7538,4
0.20,-0.78,-9.81,0.02,0.03,0.92,11.73,13.91,57.45,950.43,7577,7580,0
-0.08,-1.18,-9.38,0.02,0.07,1.19,13.55,13.36,57.45,950.42,7618,7621,0
-0.04,-0.08,-10.47,-0.03,0.05,1.01,13.55,13.36,57.45,950.31,7660,7663,0
0.51,-0.59,-9.73,-0.01,0.04,0.96,15.27,12.27,57.24,950.31,7701,7704,2
-0.39,0.16,-8.43,-0.03,0.01,1.30,16.91,11.55,57.14,950.29,7742,7745,1023
2.71,-2.31,-7.57,0.08,0.14,2.25,16.91,11.55,57.14,950.42,7784,7787,1023
-1.96,-1.57,-9.96,-0.02,0.08,1.55,19.27,9.55,57.14,950.34,7824,7828,1022
0.55,-1.14,-10.28,0.01,0.11,2.33,19.27,9.55,57.14,950.27,7866,7870,1004
0.43,-0.94,-9.38,0.01,0.09,2.27,21.64,7.55,56.94,950.22,7907,7910,990
-0.47,0.04,-8.79,0.01,0.06,1.75,24.09,4.64,57.14,950.20,7949,7952,976
-0.04,-0.43,-10.24,-0.01,0.06,1.87,24.09,4.64,57.14,950.40,7990,7993,960
0.00,-1.02,-9.69,0.00,0.13,2.31,25.73,1.91,57.04,950.22,8032,8035,944
-0.43,-0.39,-10.08,-0.03,0.10,1.96,27.18,-1.27,57.35,950.21,8073,8076,931
0.16,0.08,-10.00,-0.02,0.07,1.74,27.18,-1.27,57.35,950.23,8115,8118,914
-1.02,-0.47,-10.32,-0.04,0.08,2.49,28.09,-4.18,57.35,950.12,8156,8159,894
0.39,-1.96,-9.22,0.03,0.15,2.78,28.09,-4.18,57.35,950.18,8198,8201,870
-0.63,-2.39,-8.90,0.10,0.11,3.43,28.73,-9.09,57.35,950.22,8239,8242,847
-0.35,-0.08,-10.43,-0.02,0.10,3.20,28.36,-14.82,57.65,950.12,8280,8284,828
-0.82,0.63,-9.53,-0.04,0.13,2.52,28.36,-14.82,57.65,950.09,8322,8325,812
0.27,-0.90,-9.26,-0.08,0.11,2.30,27.45,-19.27,57.86,950.17,8363,8367,798
-0.55,0.20,-9.89,0.01,0.00,1.97,26.00,-22.82,57.65,950.12,8405,8408,785
0.08,-1.02,-9.49,0.03,0.03,1.94,26.00,-22.82,57.65,950.04,8446,8449,778
-1.18,-0.35,-9.65,-0.04,0.05,0.54,24.73,-24.91,57.76,950.16,8488,8491,763
-0.86,-1.06,-10.59,0.07,-0.03,2.37,24.73,-24.91,57.76,950.19,8529,8532,754
-1.18,-0.39,-9.38,-0.02,-0.02,1.30,23.00,-27.36,57.96,950.09,8571,8574,742
-1.61,-3.30,-5.69,0.11,0.07,1.39,21.27,-28.82,57.65,950.14,8612,8615,727
0.35,-1.18,-9.26,0.01,0.10,2.34,21.27,-28.82,57.65,950.07,8654,8657,710
-0.47,-0.35,-10.51,-0.03,0.16,1.98,18.36,-31.27,57.96,950.12,8695,8698,693
0.20,-1.37,-9.53,0.06,0.12,2.63,18.36,-31.27,57.96,950.07,8737,8740,677
-0.94,-0.98,-8.67,0.04,-0.01,1.90,14.82,-33.27,58.37,950.07,8778,8781,665
0.82,0.67,-9.89,0.01,0.25,1.85,11.73,-34.45,58.37,950.02,8820,8823,644
2.79,-0.27,-6.86,0.11,0.01,3.24,11.73,-34.45,58.37,950.06,8861,8864,625
0.00,2.08,-9.85,0.10,0.12,2.27,7.36,-35.73,58.57,950.16,8903,8906,609
0.71,3.22,-7.57,0.05,0.07,1.75,3.45,-35.73,58.88,950.14,8944,8947,600
1.84,-0.04,-10.24,0.13,0.04,0.95,3.45,-35.73,58.88,950.17,8986,8989,600
0.12,-3.73,-9.96,-0.24,-0.01,0.00,2.00,-35.09,59.08,950.21,9027,9030,600
